0,1
672.36,"[782, 453]"
675.4,"[779, 452]"
678.44,"[779, 449]"
681.46,"[780, 446]"
684.5,"[781, 444]"
687.53,"[780, 439]"
690.57,"[780, 439]"
693.6,"[768, 424]"
696.64,"[772, 429]"
699.65,"[771, 431]"
702.68,"[771, 431]"
705.71,"[768, 425]"
708.74,"[768, 415]"
711.77,"[769, 410]"
714.81,"[770, 411]"
64.7,"[489, 592]"
67.73,"[487, 583]"
70.77,"[477, 581]"
73.8,"[464, 586]"
76.82,"[450, 590]"
79.85,"[438, 591]"
82.88,"[439, 597]"
85.91,"[432, 598]"
88.93,"[415, 592]"
97.02,"[354, 582]"
100.05,"[357, 582]"
103.08,"[357, 585]"
106.09,"[358, 588]"
109.11,"[362, 589]"
112.15,"[363, 590]"
115.18,"[359, 592]"
118.21,"[357, 594]"
121.25,"[355, 597]"
124.26,"[348, 608]"
127.3,"[340, 611]"
130.31,"[331, 613]"
133.35,"[323, 611]"
136.39,"[330, 611]"
139.43,"[331, 619]"
142.45,"[328, 625]"
145.48,"[318, 620]"
148.52,"[319, 621]"
151.53,"[319, 616]"
154.56,"[322, 604]"
157.59,"[316, 603]"
162.66,"[309, 606]"
165.69,"[309, 610]"
168.72,"[310, 614]"
171.75,"[308, 615]"
174.78,"[310, 618]"
177.8,"[311, 621]"
180.85,"[313, 623]"
183.87,"[316, 625]"
186.9,"[318, 626]"
189.93,"[321, 626]"
192.96,"[324, 625]"
195.99,"[323, 622]"
199.02,"[322, 619]"
202.06,"[320, 617]"
205.09,"[319, 617]"
208.13,"[319, 617]"
213.19,"[318, 616]"
216.23,"[318, 616]"
219.25,"[320, 613]"
222.28,"[323, 611]"
225.32,"[322, 614]"
228.36,"[325, 622]"
231.4,"[323, 625]"
234.44,"[315, 620]"
237.47,"[315, 614]"
240.5,"[313, 615]"
243.51,"[315, 614]"
246.55,"[315, 613]"
249.58,"[315, 613]"
252.61,"[314, 613]"
255.65,"[316, 612]"
258.69,"[314, 613]"
261.72,"[312, 614]"
264.74,"[316, 614]"
272.82,"[316, 606]"
275.85,"[315, 614]"
278.87,"[315, 615]"
281.9,"[310, 607]"
284.93,"[307, 604]"
287.95,"[309, 605]"
290.97,"[307, 606]"
294.0,"[310, 614]"
297.04,"[313, 614]"
300.07,"[321, 612]"
303.11,"[329, 610]"
306.15,"[333, 622]"
309.18,"[326, 620]"
312.2,"[333, 615]"
315.22,"[336, 618]"
318.25,"[347, 624]"
321.28,"[349, 615]"
324.31,"[349, 617]"
327.34,"[348, 617]"
330.39,"[360, 618]"
349.57,"[566, 492]"
352.61,"[572, 493]"
355.63,"[569, 493]"
359.66,"[569, 492]"
362.69,"[569, 483]"
365.71,"[567, 468]"
368.75,"[558, 461]"
371.78,"[557, 460]"
374.81,"[555, 460]"
377.84,"[551, 453]"
380.88,"[553, 453]"
383.9,"[563, 453]"
386.92,"[562, 453]"
389.94,"[557, 463]"
392.97,"[557, 463]"
395.99,"[558, 464]"
399.02,"[567, 463]"
402.03,"[578, 456]"
407.1,"[581, 451]"
410.14,"[576, 442]"
413.17,"[576, 439]"
416.19,"[585, 437]"
419.23,"[591, 434]"
422.26,"[593, 437]"
425.31,"[596, 440]"
428.34,"[595, 440]"
431.38,"[594, 441]"
442.49,"[606, 436]"
445.52,"[619, 436]"
448.55,"[633, 442]"
451.57,"[641, 443]"
454.59,"[648, 438]"
457.62,"[661, 437]"
460.65,"[679, 439]"
465.71,"[706, 456]"
468.75,"[712, 470]"
471.79,"[722, 481]"
474.81,"[734, 487]"
477.86,"[748, 490]"
480.87,"[756, 490]"
487.93,"[775, 495]"
490.95,"[787, 494]"
493.98,"[798, 497]"
497.0,"[807, 491]"
500.04,"[818, 491]"
503.05,"[824, 498]"
506.09,"[827, 505]"
509.13,"[831, 516]"
512.15,"[837, 527]"
515.18,"[840, 535]"
519.23,"[839, 533]"
530.35,"[877, 517]"
533.38,"[881, 507]"
536.42,"[884, 503]"
539.45,"[881, 509]"
542.48,"[874, 519]"
545.51,"[865, 524]"
548.56,"[849, 531]"
551.58,"[843, 539]"
554.61,"[850, 527]"
557.63,"[850, 508]"
560.66,"[854, 504]"
563.69,"[857, 509]"
566.72,"[862, 500]"
569.74,"[860, 505]"
572.77,"[856, 509]"
575.81,"[857, 511]"
578.84,"[859, 514]"
581.86,"[860, 514]"
584.89,"[875, 514]"
587.91,"[880, 520]"
590.95,"[880, 525]"
593.97,"[864, 535]"
597.02,"[846, 535]"
600.04,"[838, 543]"
604.09,"[828, 567]"
607.12,"[823, 575]"
610.15,"[823, 578]"
613.19,"[821, 580]"
616.22,"[820, 583]"
619.25,"[821, 585]"
622.28,"[821, 586]"
625.32,"[823, 588]"
628.35,"[825, 590]"
631.39,"[827, 593]"
634.41,"[825, 594]"
637.45,"[823, 596]"
640.47,"[821, 595]"
643.49,"[821, 595]"
646.53,"[821, 595]"
649.55,"[821, 595]"
653.59,"[821, 595]"
656.6,"[821, 595]"
659.62,"[821, 595]"
662.65,"[821, 595]"
665.68,"[821, 595]"
668.71,"[823, 594]"
671.74,"[823, 594]"
674.77,"[822, 603]"
677.78,"[832, 601]"
681.8,"[833, 598]"
684.83,"[831, 599]"
56.57,"[1325, 676]"
59.6,"[1331, 688]"
62.65,"[1330, 705]"
65.67,"[1326, 715]"
68.7,"[1313, 718]"
71.73,"[1305, 721]"
74.76,"[1297, 726]"
77.79,"[1296, 727]"
80.8,"[1293, 728]"
83.83,"[1292, 726]"
86.87,"[1281, 721]"
89.91,"[1274, 716]"
92.94,"[1272, 710]"
95.97,"[1281, 716]"
98.98,"[1279, 725]"
102.0,"[1276, 727]"
105.03,"[1275, 728]"
108.06,"[1274, 729]"
111.09,"[1274, 733]"
114.12,"[1274, 733]"
120.17,"[1272, 693]"
123.2,"[1272, 693]"
63.64,"[506, 505]"
66.67,"[500, 501]"
69.69,"[491, 495]"
72.71,"[491, 486]"
75.75,"[492, 478]"
78.79,"[487, 483]"
81.81,"[481, 472]"
84.83,"[481, 472]"
87.85,"[476, 476]"
90.89,"[482, 472]"
93.9,"[481, 464]"
96.92,"[479, 463]"
99.94,"[472, 454]"
102.97,"[470, 450]"
105.99,"[469, 447]"
109.03,"[463, 440]"
112.06,"[456, 434]"
115.09,"[447, 424]"
120.13,"[444, 422]"
123.14,"[442, 416]"
127.19,"[444, 414]"
130.23,"[443, 404]"
133.25,"[445, 402]"
136.27,"[443, 409]"
139.31,"[435, 400]"
142.34,"[431, 394]"
146.38,"[431, 394]"
149.41,"[428, 384]"
152.43,"[418, 378]"
155.45,"[408, 377]"
158.49,"[408, 376]"
161.53,"[407, 377]"
164.55,"[398, 370]"
167.58,"[398, 373]"
170.6,"[402, 367]"
173.62,"[403, 368]"
177.66,"[408, 365]"
180.7,"[414, 366]"
183.73,"[412, 358]"
186.74,"[408, 357]"
189.78,"[396, 363]"
192.8,"[395, 363]"
195.83,"[407, 362]"
198.85,"[418, 369]"
201.87,"[430, 365]"
209.96,"[501, 351]"
212.99,"[511, 345]"
216.02,"[513, 333]"
219.05,"[517, 328]"
222.08,"[522, 328]"
225.12,"[536, 333]"
228.16,"[549, 332]"
231.19,"[550, 332]"
234.22,"[551, 342]"
238.26,"[526, 347]"
241.28,"[536, 352]"
264.47,"[664, 570]"
276.58,"[696, 671]"
279.61,"[701, 668]"
282.64,"[701, 668]"
285.67,"[699, 670]"
288.71,"[698, 677]"
291.75,"[697, 674]"
294.77,"[698, 675]"
297.81,"[700, 686]"
300.83,"[706, 689]"
303.86,"[710, 692]"
306.87,"[712, 699]"
309.91,"[714, 712]"
312.94,"[716, 717]"
315.96,"[713, 717]"
318.99,"[701, 719]"
322.01,"[702, 713]"
325.03,"[703, 716]"
328.05,"[702, 713]"
331.08,"[705, 716]"
334.1,"[706, 717]"
337.13,"[700, 712]"
340.17,"[702, 716]"
343.19,"[701, 705]"
346.21,"[709, 705]"
351.26,"[718, 710]"
354.29,"[721, 712]"
357.32,"[720, 710]"
360.35,"[720, 710]"
363.38,"[704, 700]"
366.41,"[702, 705]"
369.45,"[706, 706]"
372.47,"[711, 705]"
375.51,"[717, 707]"
378.53,"[716, 706]"
381.55,"[711, 705]"
384.57,"[710, 703]"
387.6,"[718, 706]"
390.62,"[723, 708]"
26.23,"[699, 1293]"
46.46,"[995, 1228]"
49.49,"[994, 1231]"
52.52,"[1000, 1232]"
55.54,"[1009, 1224]"
58.57,"[1007, 1210]"
61.6,"[998, 1199]"
64.64,"[988, 1191]"
67.66,"[986, 1186]"
70.7,"[977, 1188]"
73.74,"[972, 1187]"
76.76,"[971, 1186]"
80.81,"[972, 1181]"
83.84,"[973, 1181]"
87.87,"[973, 1181]"
90.9,"[964, 1174]"
94.94,"[963, 1162]"
97.99,"[957, 1148]"
101.03,"[952, 1140]"
104.05,"[943, 1139]"
108.09,"[942, 1145]"
112.12,"[948, 1133]"
115.15,"[956, 1133]"
118.18,"[960, 1135]"
121.23,"[958, 1131]"
124.26,"[949, 1124]"
128.3,"[940, 1115]"
133.35,"[930, 1116]"
136.38,"[926, 1109]"
139.42,"[930, 1105]"
142.45,"[925, 1102]"
145.49,"[918, 1093]"
148.51,"[921, 1086]"
151.55,"[924, 1090]"
154.57,"[928, 1090]"
157.6,"[929, 1078]"
160.64,"[929, 1074]"
163.68,"[931, 1071]"
166.71,"[934, 1069]"
169.75,"[945, 1071]"
172.78,"[951, 1061]"
175.82,"[951, 1049]"
178.84,"[950, 1047]"
181.89,"[957, 1053]"
184.92,"[971, 1056]"
187.95,"[983, 1054]"
190.99,"[995, 1049]"
194.02,"[1010, 1046]"
197.06,"[1013, 1044]"
200.09,"[1013, 1041]"
203.12,"[1011, 1040]"
206.15,"[1014, 1032]"
209.19,"[1010, 1020]"
212.2,"[1010, 1008]"
215.24,"[1009, 996]"
218.26,"[1006, 991]"
221.29,"[1002, 989]"
226.35,"[1002, 980]"
229.39,"[1008, 966]"
232.42,"[1012, 961]"
235.45,"[1015, 962]"
238.47,"[1027, 960]"
241.5,"[1038, 953]"
244.54,"[1046, 942]"
247.57,"[1047, 927]"
250.6,"[1040, 915]"
253.63,"[1040, 912]"
257.67,"[1041, 905]"
260.71,"[1045, 895]"
263.73,"[1050, 900]"
266.75,"[1046, 894]"
269.79,"[1034, 889]"
272.82,"[1041, 889]"
275.85,"[1054, 890]"
278.88,"[1064, 896]"
281.9,"[1075, 893]"
284.94,"[1088, 890]"
287.98,"[1096, 897]"
291.01,"[1107, 896]"
294.05,"[1118, 886]"
297.08,"[1129, 883]"
300.12,"[1144, 881]"
303.14,"[1148, 873]"
306.17,"[1145, 862]"
309.21,"[1138, 856]"
312.24,"[1129, 861]"
315.27,"[1131, 869]"
318.31,"[1135, 860]"
321.34,"[1142, 859]"
324.36,"[1144, 869]"
327.39,"[1150, 870]"
330.42,"[1147, 860]"
333.44,"[1135, 859]"
336.47,"[1139, 868]"
339.5,"[1146, 859]"
342.54,"[1146, 852]"
345.57,"[1148, 853]"
348.6,"[1147, 852]"
351.62,"[1146, 852]"
354.64,"[1144, 850]"
357.67,"[1144, 850]"
360.71,"[1151, 857]"
363.75,"[1156, 864]"
366.78,"[1166, 859]"
369.81,"[1176, 861]"
372.84,"[1175, 863]"
375.87,"[1169, 860]"
378.91,"[1167, 861]"
381.93,"[1164, 863]"
384.95,"[1164, 866]"
387.97,"[1163, 868]"
391.0,"[1163, 870]"
394.04,"[1163, 874]"
397.06,"[1161, 875]"
400.1,"[1159, 876]"
403.14,"[1159, 879]"
406.16,"[1161, 881]"
409.19,"[1164, 880]"
412.22,"[1164, 878]"
415.26,"[1167, 877]"
418.29,"[1170, 877]"
421.32,"[1172, 877]"
424.35,"[1172, 877]"
427.38,"[1172, 877]"
430.4,"[1172, 877]"
433.43,"[1175, 879]"
436.47,"[1176, 879]"
439.51,"[1176, 879]"
442.55,"[1176, 879]"
445.57,"[1184, 884]"
448.6,"[1196, 887]"
451.64,"[1208, 881]"
454.68,"[1214, 881]"
457.7,"[1217, 882]"
460.73,"[1225, 886]"
463.76,"[1228, 887]"
466.8,"[1233, 889]"
469.84,"[1236, 884]"
472.86,"[1238, 872]"
475.89,"[1238, 863]"
478.93,"[1244, 859]"
481.96,"[1235, 859]"
486.0,"[1244, 859]"
489.02,"[1243, 858]"
492.04,"[1243, 858]"
51.48,"[449, 768]"
54.51,"[450, 754]"
57.52,"[444, 760]"
60.55,"[433, 761]"
63.59,"[431, 773]"
66.62,"[427, 777]"
69.64,"[427, 790]"
72.67,"[435, 798]"
75.7,"[442, 799]"
78.72,"[434, 797]"
81.74,"[422, 792]"
84.77,"[418, 802]"
87.8,"[432, 808]"
90.83,"[444, 815]"
93.85,"[452, 815]"
96.89,"[448, 814]"
99.93,"[459, 819]"
102.96,"[462, 820]"
105.99,"[460, 812]"
109.01,"[452, 809]"
112.03,"[449, 799]"
115.06,"[453, 787]"
118.07,"[453, 778]"
121.11,"[456, 772]"
124.15,"[455, 772]"
127.18,"[456, 771]"
130.2,"[459, 769]"
133.22,"[461, 767]"
136.26,"[462, 767]"
139.29,"[459, 769]"
142.32,"[459, 766]"
145.36,"[458, 766]"
148.38,"[461, 767]"
151.4,"[463, 766]"
154.43,"[464, 766]"
157.45,"[465, 766]"
160.48,"[464, 766]"
163.52,"[462, 766]"
166.55,"[464, 766]"
169.58,"[463, 766]"
172.61,"[462, 767]"
175.63,"[462, 767]"
178.66,"[461, 767]"
181.69,"[458, 769]"
184.72,"[456, 772]"
187.74,"[455, 779]"
190.77,"[455, 782]"
193.79,"[459, 785]"
196.8,"[467, 783]"
199.83,"[474, 786]"
202.86,"[474, 781]"
205.89,"[472, 789]"
208.91,"[482, 793]"
211.93,"[487, 788]"
214.97,"[481, 780]"
219.01,"[479, 779]"
222.03,"[475, 779]"
225.05,"[469, 778]"
228.09,"[469, 780]"
231.13,"[469, 780]"
234.15,"[469, 780]"
237.17,"[470, 784]"
240.2,"[473, 780]"
243.24,"[474, 783]"
246.28,"[472, 781]"
249.3,"[471, 779]"
252.33,"[471, 779]"
255.35,"[471, 781]"
258.38,"[471, 783]"
261.41,"[471, 787]"
264.45,"[469, 787]"
267.47,"[466, 790]"
270.5,"[466, 790]"
25.23,"[400, 1195]"
72.65,"[132, 945]"
75.69,"[136, 942]"
79.73,"[135, 941]"
82.76,"[136, 941]"
85.81,"[138, 951]"
88.83,"[150, 956]"
110.02,"[190, 954]"
113.04,"[189, 949]"
116.08,"[181, 948]"
119.09,"[169, 947]"
122.12,"[161, 957]"
129.2,"[159, 958]"
135.26,"[160, 958]"
50.51,"[319, 546]"
53.54,"[308, 544]"
58.59,"[306, 541]"
61.62,"[314, 543]"
64.65,"[315, 554]"
67.67,"[312, 555]"
70.72,"[318, 550]"
73.75,"[312, 547]"
76.77,"[314, 542]"
79.82,"[312, 542]"
82.85,"[314, 538]"
85.89,"[313, 538]"
88.93,"[313, 538]"
91.96,"[313, 538]"
110.08,"[1168, 1076]"
113.11,"[1172, 1082]"
116.14,"[1175, 1074]"
119.16,"[1177, 1068]"
122.19,"[1185, 1079]"
125.22,"[1197, 1081]"
128.25,"[1210, 1076]"
131.28,"[1223, 1076]"
134.31,"[1221, 1082]"
137.34,"[1216, 1093]"
140.37,"[1222, 1095]"
143.41,"[1230, 1102]"
146.43,"[1235, 1109]"
149.46,"[1235, 1106]"
152.49,"[1232, 1097]"
155.52,"[1228, 1087]"
158.54,"[1232, 1072]"
161.58,"[1229, 1068]"
164.6,"[1230, 1065]"
167.62,"[1231, 1055]"
170.65,"[1239, 1055]"
173.68,"[1239, 1054]"
176.7,"[1248, 1057]"
179.74,"[1245, 1065]"
182.77,"[1238, 1069]"
185.79,"[1229, 1067]"
188.82,"[1230, 1077]"
192.86,"[1228, 1093]"
195.89,"[1232, 1110]"
198.92,"[1244, 1126]"
201.95,"[1254, 1126]"
205.98,"[1258, 1128]"
209.01,"[1259, 1135]"
212.03,"[1256, 1136]"
215.07,"[1264, 1140]"
218.11,"[1262, 1155]"
221.15,"[1254, 1166]"
224.17,"[1244, 1178]"
227.2,"[1238, 1191]"
230.23,"[1233, 1201]"
233.25,"[1233, 1207]"
236.28,"[1232, 1205]"
239.29,"[1226, 1225]"
246.37,"[1200, 1277]"
249.41,"[1195, 1279]"
254.45,"[1195, 1283]"
258.49,"[1196, 1285]"
261.51,"[1201, 1294]"
264.54,"[1209, 1297]"
267.57,"[1212, 1302]"
270.59,"[1199, 1300]"
273.62,"[1190, 1293]"
276.65,"[1176, 1285]"
279.68,"[1169, 1278]"
282.71,"[1170, 1265]"
287.76,"[1174, 1259]"
290.79,"[1175, 1256]"
293.81,"[1177, 1254]"
296.84,"[1174, 1259]"
299.87,"[1164, 1263]"
302.91,"[1163, 1270]"
305.94,"[1163, 1279]"
308.97,"[1177, 1276]"
312.0,"[1180, 1267]"
315.04,"[1173, 1258]"
318.07,"[1159, 1255]"
321.1,"[1145, 1249]"
330.2,"[1081, 1213]"
333.23,"[1068, 1209]"
336.26,"[1053, 1209]"
339.3,"[1039, 1212]"
342.34,"[1029, 1221]"
345.37,"[1018, 1227]"
348.39,"[1004, 1230]"
351.43,"[1000, 1229]"
354.44,"[994, 1227]"
357.47,"[999, 1223]"
360.51,"[992, 1218]"
363.53,"[982, 1228]"
366.56,"[976, 1235]"
369.6,"[968, 1241]"
372.61,"[968, 1242]"
375.64,"[968, 1242]"
378.67,"[967, 1239]"
381.69,"[963, 1228]"
384.71,"[962, 1228]"
387.74,"[963, 1233]"
390.76,"[966, 1233]"
393.79,"[968, 1233]"
396.82,"[967, 1231]"
399.84,"[952, 1220]"
410.95,"[837, 1208]"
413.98,"[837, 1208]"
417.02,"[837, 1210]"
420.05,"[838, 1210]"
423.08,"[837, 1211]"
426.12,"[837, 1211]"
429.15,"[837, 1200]"
432.19,"[826, 1197]"
435.21,"[819, 1200]"
438.24,"[818, 1199]"
441.27,"[807, 1198]"
444.3,"[798, 1200]"
447.33,"[790, 1198]"
450.36,"[786, 1191]"
453.4,"[780, 1189]"
456.43,"[776, 1186]"
459.46,"[769, 1175]"
462.49,"[750, 1175]"
467.56,"[719, 1176]"
470.59,"[720, 1172]"
473.62,"[721, 1168]"
476.66,"[724, 1164]"
479.7,"[720, 1158]"
482.73,"[721, 1157]"
485.77,"[725, 1150]"
488.8,"[725, 1142]"
491.83,"[724, 1141]"
494.87,"[719, 1132]"
497.89,"[717, 1123]"
500.92,"[719, 1116]"
503.95,"[719, 1116]"
506.99,"[719, 1116]"
30.27,"[501, 1044]"
48.46,"[459, 818]"
51.49,"[452, 814]"
54.52,"[449, 806]"
57.55,"[458, 811]"
60.57,"[463, 816]"
63.6,"[453, 816]"
66.64,"[462, 813]"
69.66,"[461, 821]"
72.69,"[460, 822]"
75.73,"[461, 822]"
78.76,"[461, 822]"
65.7,"[736, 1215]"
68.73,"[740, 1217]"
71.77,"[743, 1222]"
74.81,"[735, 1231]"
77.85,"[745, 1239]"
80.89,"[754, 1251]"
83.93,"[741, 1253]"
86.95,"[732, 1253]"
90.0,"[728, 1249]"
93.04,"[728, 1249]"
96.07,"[725, 1253]"
99.1,"[720, 1257]"
102.14,"[711, 1254]"
105.17,"[704, 1253]"
108.21,"[706, 1263]"
111.25,"[716, 1271]"
115.29,"[720, 1275]"
118.31,"[717, 1287]"
121.33,"[716, 1290]"
127.4,"[713, 1285]"
130.42,"[721, 1282]"
133.45,"[736, 1281]"
136.49,"[739, 1277]"
139.52,"[732, 1275]"
142.56,"[729, 1286]"
145.59,"[731, 1292]"
148.64,"[723, 1291]"
151.67,"[728, 1299]"
154.71,"[728, 1303]"
157.75,"[728, 1299]"
160.79,"[738, 1290]"
163.82,"[739, 1298]"
166.87,"[744, 1306]"
169.89,"[757, 1306]"
172.92,"[771, 1306]"
175.96,"[783, 1303]"
178.98,"[793, 1296]"
182.02,"[788, 1293]"
185.05,"[790, 1295]"
188.09,"[798, 1293]"
191.14,"[800, 1284]"
194.17,"[805, 1277]"
197.21,"[812, 1266]"
200.23,"[816, 1255]"
203.27,"[820, 1243]"
206.32,"[820, 1239]"
209.34,"[820, 1235]"
212.37,"[817, 1237]"
215.4,"[803, 1240]"
218.44,"[796, 1235]"
221.48,"[806, 1227]"
224.51,"[816, 1226]"
227.55,"[821, 1225]"
230.58,"[823, 1211]"
233.62,"[826, 1205]"
236.66,"[826, 1202]"
239.69,"[825, 1212]"
242.73,"[821, 1224]"
245.76,"[818, 1234]"
248.8,"[815, 1241]"
251.82,"[814, 1236]"
254.85,"[817, 1237]"
257.88,"[816, 1238]"
260.92,"[814, 1235]"
263.95,"[815, 1238]"
266.98,"[811, 1242]"
270.0,"[816, 1243]"
273.03,"[820, 1238]"
277.08,"[814, 1241]"
280.1,"[807, 1235]"
283.14,"[805, 1222]"
286.52,"[804, 1216]"
289.55,"[795, 1207]"
292.57,"[794, 1197]"
295.61,"[795, 1184]"
298.65,"[801, 1174]"
301.68,"[807, 1163]"
304.7,"[813, 1149]"
307.74,"[824, 1140]"
310.78,"[836, 1130]"
313.82,"[847, 1121]"
316.85,"[849, 1112]"
319.88,"[846, 1115]"
322.92,"[847, 1123]"
325.96,"[847, 1122]"
328.99,"[850, 1120]"
332.01,"[852, 1118]"
335.05,"[849, 1114]"
338.08,"[853, 1116]"
341.1,"[868, 1106]"
344.14,"[880, 1099]"
347.18,"[892, 1092]"
350.2,"[898, 1082]"
353.24,"[903, 1081]"
356.27,"[910, 1072]"
359.29,"[907, 1068]"
362.32,"[915, 1073]"
365.36,"[922, 1063]"
368.4,"[930, 1060]"
371.43,"[938, 1054]"
374.47,"[938, 1044]"
377.51,"[932, 1033]"
380.54,"[926, 1023]"
383.57,"[918, 1012]"
386.6,"[912, 1001]"
389.63,"[917, 989]"
392.67,"[907, 985]"
396.72,"[900, 975]"
399.74,"[895, 970]"
402.78,"[893, 969]"
405.82,"[893, 968]"
408.84,"[895, 970]"
411.88,"[895, 972]"
414.91,"[895, 967]"
417.94,"[891, 974]"
420.98,"[897, 978]"
424.03,"[897, 984]"
427.06,"[899, 987]"
430.08,"[898, 985]"
433.11,"[907, 989]"
436.13,"[907, 989]"
439.17,"[910, 988]"
442.2,"[908, 993]"
445.24,"[904, 984]"
448.27,"[892, 980]"
451.3,"[886, 990]"
454.34,"[877, 997]"
457.36,"[871, 1006]"
461.39,"[866, 1013]"
464.43,"[860, 1003]"
467.46,"[866, 999]"
476.56,"[850, 997]"
479.6,"[850, 986]"
482.63,"[849, 973]"
485.67,"[851, 966]"
488.68,"[849, 966]"
491.7,"[840, 962]"
494.72,"[829, 964]"
497.76,"[831, 971]"
500.78,"[835, 977]"
503.81,"[826, 970]"
506.85,"[820, 963]"
509.88,"[823, 952]"
512.92,"[831, 946]"
515.95,"[837, 942]"
518.98,"[845, 950]"
522.0,"[852, 961]"
525.03,"[866, 962]"
528.05,"[880, 963]"
531.09,"[893, 960]"
534.12,"[903, 953]"
537.15,"[913, 946]"
540.17,"[921, 939]"
543.2,"[928, 945]"
546.23,"[935, 953]"
549.26,"[944, 964]"
552.3,"[948, 967]"
555.32,"[945, 969]"
558.34,"[942, 969]"
561.37,"[948, 968]"
564.4,"[948, 967]"
567.43,"[941, 958]"
570.47,"[939, 945]"
573.5,"[932, 935]"
576.53,"[932, 928]"
579.55,"[933, 927]"
582.58,"[931, 930]"
585.61,"[929, 931]"
588.65,"[933, 931]"
591.68,"[932, 933]"
594.71,"[935, 937]"
597.74,"[938, 951]"
600.78,"[946, 964]"
603.82,"[949, 964]"
606.84,"[940, 956]"
609.87,"[940, 943]"
612.91,"[938, 930]"
615.93,"[937, 918]"
623.0,"[936, 890]"
626.02,"[938, 889]"
629.05,"[934, 882]"
632.08,"[930, 877]"
635.11,"[935, 876]"
638.14,"[932, 876]"
641.18,"[929, 877]"
644.2,"[928, 881]"
647.23,"[937, 886]"
650.26,"[941, 877]"
653.29,"[938, 879]"
657.33,"[935, 882]"
660.37,"[936, 884]"
663.41,"[936, 887]"
666.44,"[937, 889]"
670.48,"[937, 888]"
673.52,"[937, 886]"
676.55,"[937, 887]"
679.59,"[937, 887]"
682.62,"[938, 889]"
685.64,"[937, 889]"
688.68,"[930, 889]"
691.71,"[926, 883]"
694.75,"[925, 884]"
289.02,"[172, 940]"
292.05,"[161, 945]"
295.1,"[157, 937]"
298.13,"[161, 937]"
301.16,"[157, 940]"
304.2,"[156, 949]"
307.24,"[150, 958]"
331.51,"[151, 958]"
334.54,"[153, 953]"
337.57,"[164, 952]"
340.61,"[173, 949]"
343.65,"[183, 953]"
346.68,"[184, 954]"
349.71,"[184, 954]"
364.87,"[373, 912]"
368.91,"[376, 894]"
371.95,"[381, 882]"
374.98,"[390, 873]"
378.01,"[402, 872]"
381.03,"[413, 867]"
384.06,"[424, 860]"
389.11,"[433, 854]"
392.15,"[433, 855]"
395.18,"[436, 857]"
400.25,"[435, 857]"
403.28,"[441, 858]"
406.31,"[457, 851]"
412.39,"[497, 824]"
415.4,"[496, 830]"
418.43,"[483, 830]"
421.47,"[484, 832]"
424.5,"[491, 832]"
427.54,"[495, 822]"
430.59,"[495, 808]"
433.63,"[494, 811]"
436.64,"[486, 809]"
439.65,"[489, 818]"
442.68,"[486, 825]"
445.72,"[492, 823]"
448.75,"[487, 827]"
451.76,"[487, 826]"
454.8,"[487, 826]"
62.67,"[506, 504]"
66.73,"[504, 507]"
69.76,"[500, 502]"
72.8,"[498, 490]"
75.83,"[492, 483]"
79.87,"[491, 479]"
82.9,"[483, 478]"
85.94,"[477, 475]"
88.96,"[476, 475]"
91.99,"[469, 469]"
95.02,"[472, 464]"
98.05,"[472, 455]"
101.09,"[466, 446]"
104.12,"[462, 440]"
107.16,"[452, 434]"
110.19,"[443, 431]"
113.24,"[439, 423]"
116.27,"[432, 418]"
119.29,"[429, 420]"
122.32,"[429, 420]"
125.37,"[419, 418]"
128.41,"[420, 413]"
131.43,"[417, 405]"
134.47,"[416, 399]"
137.49,"[424, 400]"
140.52,"[427, 404]"
145.58,"[427, 403]"
148.61,"[426, 403]"
151.64,"[427, 403]"
154.68,"[426, 408]"
161.76,"[436, 409]"
164.78,"[433, 400]"
167.79,"[430, 393]"
173.83,"[430, 405]"
176.87,"[427, 404]"
179.91,"[427, 403]"
182.92,"[426, 403]"
185.95,"[426, 403]"
188.97,"[427, 403]"
192.0,"[425, 399]"
195.01,"[416, 398]"
198.04,"[428, 390]"
201.07,"[438, 382]"
204.09,"[447, 379]"
210.15,"[448, 376]"
213.18,"[463, 369]"
216.21,"[478, 364]"
219.24,"[493, 361]"
222.28,"[508, 359]"
225.31,"[520, 355]"
228.35,"[526, 354]"
231.38,"[542, 352]"
234.41,"[553, 349]"
237.45,"[558, 346]"
240.48,"[553, 349]"
243.51,"[541, 362]"
246.53,"[527, 367]"
257.65,"[624, 354]"
260.68,"[626, 351]"
263.72,"[628, 352]"
266.75,"[623, 354]"
269.78,"[623, 353]"
272.81,"[623, 353]"
275.85,"[622, 346]"
278.88,"[626, 345]"
281.92,"[629, 347]"
284.95,"[631, 348]"
287.98,"[635, 347]"
291.02,"[635, 347]"
294.05,"[635, 347]"
297.08,"[628, 372]"
300.11,"[628, 372]"
303.13,"[630, 372]"
306.15,"[630, 372]"
66.66,"[1148, 651]"
69.7,"[1156, 652]"
72.74,"[1165, 655]"
75.77,"[1170, 651]"
78.78,"[1165, 647]"
81.8,"[1159, 646]"
84.84,"[1156, 646]"
89.89,"[1156, 649]"
92.9,"[1169, 650]"
95.94,"[1174, 652]"
98.98,"[1169, 639]"
102.01,"[1168, 637]"
105.05,"[1173, 643]"
108.07,"[1182, 647]"
112.12,"[1181, 654]"
115.15,"[1180, 658]"
118.2,"[1167, 661]"
121.23,"[1161, 661]"
124.25,"[1164, 661]"
127.29,"[1163, 659]"
