champion,drop_coordinates,duration,frames_uri,key,kills,knockdowns,landed,match_id,placed,player_name,rank,rings,scrims,season,source,squad_kills,squadmate_names,squadmates,timestamp,url,user_id,weapons
wraith,"[835, 1033]",608.96,s3://overtrack-apex-frames/Weow-1249/2021-05/10-02-29-NcGBFfSNxFomYzwf4z33tY.frames.json,Weow-1249/2021-05-10-02-18-oAiMhS,2,2,Solar Array,2021-05-10-02-18/JWMMARSH,8,Chakz_01,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,5.0,"[None, 'Chakz_01']","[None, 'bangalore']",1620613112.54,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-10-02-18-oAiMhS.json,-332487617,"[{'knockdowns': 2, 'name': 'L-STAR', 'time_held': 545.3}, {'knockdowns': 0, 'name': 'Hemlock', 'time_held': 88.9}, {'knockdowns': 0, 'name': 'Alternator', 'time_held': 16.2}, {'knockdowns': 0, 'name': 'Charge Rifle', 'time_held': 428.2}]"
wraith,"[461, 767]",99.07,s3://overtrack-apex-frames/Weow-1249/2021-05/10-02-15-5GPFHaBCVqthx3W3MaBgEe.frames.json,Weow-1249/2021-05-10-02-13-ShW5RZ,0,1,Autumn Estates,2021-05-10-02-13/STARYHEAT42,18,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,0.0,"[None, 'Mazrach']","[None, 'pathfinder']",1620612792.26,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-10-02-13-ShW5RZ.json,-332487617,"[{'knockdowns': 1, 'name': 'Mastiff', 'time_held': 44.5}]"
wraith,"[741, 597]",889.96,s3://overtrack-apex-frames/Weow-1249/2021-05/08-15-06-acoCcgngdH2JaPdQk4Hv9a.frames.json,Weow-1249/2021-05-08-14-50-6BSU2Q,5,1,Cliffs,2021-05-08-14-50/JUSTCAIIMEMOE,3,dbrahaney,"{'rank': 'silver', 'rp': None, 'rp_change': None, 'tier': 'I'}",[],,8,OverTrack-client/2021-04-04-13-24-14-beta,12.0,"[None, 'kornfedFPS']","[None, None]",1620485419.33,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-08-14-50-6BSU2Q.json,-332487617,"[{'knockdowns': 1, 'name': 'Peacekeeper', 'time_held': 832.3}, {'knockdowns': 0, 'name': 'Hemlock', 'time_held': 727.4}, {'knockdowns': 0, 'name': 'P2020', 'time_held': 52.5}, {'knockdowns': 0, 'name': 'RE-45', 'time_held': 20.2}]"
wraith,"[735, 1290]",189.93,s3://overtrack-apex-frames/Weow-1249/2021-05/08-14-48-czB5mxcV6wyrnHurno9ufg.frames.json,Weow-1249/2021-05-08-14-45-P3wqf7,0,0,Bonsai Plaza,,20,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,,"[None, None]","[None, None]",1620485132.4,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-08-14-45-P3wqf7.json,-332487617,"[{'knockdowns': 0, 'name': 'Hemlock', 'time_held': 36.4}, {'knockdowns': 0, 'name': 'RE-45', 'time_held': 8.1}, {'knockdowns': 0, 'name': 'Havoc', 'time_held': 12.1}]"
wraith,"[1085, 658]",506.12,s3://overtrack-apex-frames/Weow-1249/2021-05/07-23-19-5uRvja7TRftEggT84w27rp.frames.json,Weow-1249/2021-05-07-23-10-BGRric,0,0,Gardens,2021-05-07-23-11/XOIVINITYMV,7,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,0.0,"[None, None]","[None, None]",1620429054.22,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-07-23-10-BGRric.json,-332487617,"[{'knockdowns': 0, 'name': 'EVA-8 Auto', 'time_held': 444.5}, {'knockdowns': 0, 'name': 'G7 Scout', 'time_held': 4.1}]"
wraith,"[924, 458]",1279.59,s3://overtrack-apex-frames/Weow-1249/2021-05/07-23-09-nyMgBGyA8hWysMaVcTiSGK.frames.json,Weow-1249/2021-05-07-22-46-LNqGyG,3,2,Rift,2021-05-07-22-46/PAUIO14138O,2,AngryPapaya,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,5.0,"[None, 'AngryPapaya']","[None, None]",1620427565.57,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-07-22-46-LNqGyG.json,-332487617,"[{'knockdowns': 1, 'name': 'Devotion', 'time_held': 1202.8}, {'knockdowns': 1, 'name': 'EVA-8 Auto', 'time_held': 1190.7}, {'knockdowns': 0, 'name': 'RE-45', 'time_held': 20.2}, {'knockdowns': 0, 'name': 'Havoc', 'time_held': 12.1}]"
,"[798, 836]",275.56,s3://overtrack-apex-frames/Weow-1249/2021-05/07-21-39-E27ewVXuafKSjk8ddZFBnT.frames.json,Weow-1249/2021-05-07-21-25-EQxkUu,1,2,Hammond Labs,,12,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,2.0,"[None, None]","[None, None]",1620422758.77,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-07-21-25-EQxkUu.json,-332487617,"[{'knockdowns': 2, 'name': 'Flatline', 'time_held': 137.2}, {'knockdowns': 0, 'name': 'RE-45', 'time_held': 129.2}, {'knockdowns': 0, 'name': 'P2020', 'time_held': 20.2}]"
mirage,"[846, 1001]",918.11,s3://overtrack-apex-frames/Weow-1249/2021-05/07-17-36-2C4Srn23YSKMUaCyNTudj9.frames.json,Weow-1249/2021-05-07-17-20-mLtV92,2,2,Solar Array,2021-05-07-17-20/CHRISTIANCERIN,1,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,,"[None, None]","[None, None]",1620408031.25,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-07-17-20-mLtV92.json,-332487617,"[{'knockdowns': 1, 'name': 'Devotion', 'time_held': 638.4}, {'knockdowns': 1, 'name': 'Volt', 'time_held': 145.5}, {'knockdowns': 0, 'name': 'Peacekeeper', 'time_held': 791.9}, {'knockdowns': 0, 'name': 'Hemlock', 'time_held': 60.6}, {'knockdowns': 0, 'name': 'Mastiff', 'time_held': 12.1}, {'knockdowns': 0, 'name': 'P2020', 'time_held': 44.4}]"
octane,"[1178, 653]",719.9,s3://overtrack-apex-frames/Weow-1249/2021-05/07-17-19-f5iGu2AddqyjTL9up52eUo.frames.json,Weow-1249/2021-05-07-17-06-5H2HwW,1,2,Gardens,2021-05-07-17-07/YEETMAN1241,5,[MXK]Italianol,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,6.0,"['[MXK]Italianol', None]","[None, None]",1620407218.57,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-07-17-06-5H2HwW.json,-332487617,"[{'knockdowns': 2, 'name': 'Peacekeeper', 'time_held': 577.4}, {'knockdowns': 0, 'name': 'Spitfire', 'time_held': 650.3}, {'knockdowns': 0, 'name': 'Mastiff', 'time_held': 4}, {'knockdowns': 0, 'name': 'Longbow', 'time_held': 36.4}]"
mirage,"[991, 1214]",754.27,s3://overtrack-apex-frames/Weow-1249/2021-05/07-02-24-9araWZQxUPjypA3JrGbCHg.frames.json,Weow-1249/2021-05-07-02-11-jp9Wyo,1,0,Crossroads,2021-05-07-02-12/EIIO,10,Quarantined2Long,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"[None, 'Quarantined2Long']","[None, None]",1620353517.35,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-07-02-11-jp9Wyo.json,-332487617,"[{'knockdowns': 0, 'name': 'Peacekeeper', 'time_held': 545.3}, {'knockdowns': 0, 'name': 'Alternator', 'time_held': 40.4}, {'knockdowns': 0, 'name': 'P2020', 'time_held': 20.2}, {'knockdowns': 0, 'name': 'Mozambique', 'time_held': 72.7}]"
mirage,"[772, 468]",724.24,s3://overtrack-apex-frames/Weow-1249/2021-05/07-02-07-EaGW9AMzgdGZvV2q2pexRi.frames.json,Weow-1249/2021-05-07-01-55-GAAqKy,0,1,Power Grid,2021-05-07-01-55/DRACIEI,4,SirPryoI,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,3.0,"[None, 'SirPryoI']","[None, None]",1620352504.23,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-07-01-55-GAAqKy.json,-332487617,"[{'knockdowns': 1, 'name': 'Devotion', 'time_held': 541.5}, {'knockdowns': 0, 'name': 'L-STAR', 'time_held': 133.3}]"
,"[429, 909]",277.89,s3://overtrack-apex-frames/Weow-1249/2021-05/06-18-08-3Qz2A2AMmRhLBTShmksyqF.frames.json,Weow-1249/2021-05-06-18-03-RDekhP,0,0,Out of Bounds,2021-05-06-18-03/SAMYD2,10,dbrahaney#,,[],,1008,OverTrack-client/2021-04-04-13-24-14-beta,0.0,"[None, None]","[None, None]",1620324211.08,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-06-18-03-RDekhP.json,-332487617,"[{'knockdowns': 0, 'name': 'Flatline', 'time_held': 169.6}, {'knockdowns': 0, 'name': 'Peacekeeper', 'time_held': 202}, {'knockdowns': 0, 'name': 'R-301', 'time_held': 40.5}, {'knockdowns': 0, 'name': 'Mozambique', 'time_held': 12.1}]"
,"[862, 1001]",180.81,s3://overtrack-apex-frames/Weow-1249/2021-05/06-18-02-aUinhnfWjy5fhYvDQ69iQi.frames.json,Weow-1249/2021-05-06-17-58-bxAiYA,0,0,Solar Array,2021-05-06-17-59/TINY_SQUIRTIE17,13,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,0.0,"[None, None]","[None, None]",1620323934.42,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-06-17-58-bxAiYA.json,-332487617,"[{'knockdowns': 0, 'name': 'Alternator', 'time_held': 96.9}, {'knockdowns': 0, 'name': 'G7 Scout', 'time_held': 12.1}, {'knockdowns': 0, 'name': 'Longbow', 'time_held': 4}, {'knockdowns': 0, 'name': 'Charge Rifle', 'time_held': 105}]"
,"[476, 785]",620.15,s3://overtrack-apex-frames/Weow-1249/2021-05/06-17-57-k3w4ZHChqpeYoooRcejMef.frames.json,Weow-1249/2021-05-06-17-46-MTG4aq,0,0,Autumn Estates,2021-05-06-17-47/GREENLEAKS,9,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,0.0,"[None, None]","[None, None]",1620323219.41,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-06-17-46-MTG4aq.json,-332487617,"[{'knockdowns': 0, 'name': 'Spitfire', 'time_held': 553.5}, {'knockdowns': 0, 'name': 'Peacekeeper', 'time_held': 549.4}]"
,"[459, 820]",235.1,s3://overtrack-apex-frames/Weow-1249/2021-05/06-17-31-DiuHQe4vQvHasdztAdX35T.frames.json,Weow-1249/2021-05-06-17-27-DHohHt,0,1,Autumn Estates,2021-05-06-17-27/CHERRONOVA,12,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,2.0,"[None, None]","[None, None]",1620322023.74,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-06-17-27-DHohHt.json,-332487617,"[{'knockdowns': 1, 'name': 'Alternator', 'time_held': 185.7}, {'knockdowns': 0, 'name': 'P2020', 'time_held': 4}]"
,"[456, 812]",267.78,s3://overtrack-apex-frames/Weow-1249/2021-05/05-20-20-2mXyRU7DezxixYb2VrCNac.frames.json,Weow-1249/2021-05-05-20-15-VBEsdQ,1,2,Autumn Estates,2021-05-05-20-16/EDUTHESAMURAI12,10,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"[None, None]","[None, None]",1620245745.86,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-05-20-15-VBEsdQ.json,-332487617,"[{'knockdowns': 2, 'name': 'G7 Scout', 'time_held': 198.1}, {'knockdowns': 0, 'name': 'Flatline', 'time_held': 93}, {'knockdowns': 0, 'name': 'P2020', 'time_held': 105.1}]"
,"[401, 366]",514.25,s3://overtrack-apex-frames/Weow-1249/2021-05/05-20-14-mXY8ARvJnJZNN5EERDFNAM.frames.json,Weow-1249/2021-05-05-20-04-jyWy8F,0,1,Carrier,2021-05-05-20-04/TIDESWIIITURN,7,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,3.0,"[None, None]","[None, None]",1620245059.6,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-05-20-04-jyWy8F.json,-332487617,"[{'knockdowns': 1, 'name': 'Peacekeeper', 'time_held': 169.9}, {'knockdowns': 0, 'name': 'Alternator', 'time_held': 36.3}, {'knockdowns': 0, 'name': 'G7 Scout', 'time_held': 52.5}, {'knockdowns': 0, 'name': 'EVA-8 Auto', 'time_held': 242.4}]"
mirage,"[766, 427]",109.07,s3://overtrack-apex-frames/Weow-1249/2021-05/05-20-02-5S5RboP5gyU55dAc7iK2gr.frames.json,Weow-1249/2021-05-05-20-00-TA3v5U,0,1,Power Grid,2021-05-05-20-00/LOOPDBRAHANEY,12,Z06JD,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,3.0,"['Z06JD', None]","[None, None]",1620244827.34,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-05-20-00-TA3v5U.json,-332487617,"[{'knockdowns': 1, 'name': 'Alternator', 'time_held': 16.2}, {'knockdowns': 0, 'name': 'RE-45', 'time_held': 20.2}]"
,"[635, 442]",707.04,s3://overtrack-apex-frames/Weow-1249/2021-05/05-03-24-FapgXm4yRCcvhjsDUebGkw.frames.json,Weow-1249/2021-05-05-03-11-TZ4Z8D,2,2,Fight Night,2021-05-05-03-12/RIGAMORTONI,6,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,,"[None, None]","[None, None]",1620184317.94,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-05-03-11-TZ4Z8D.json,-332487617,"[{'knockdowns': 1, 'name': 'G7 Scout', 'time_held': 359.6}, {'knockdowns': 1, 'name': 'Mastiff', 'time_held': 347.5}, {'knockdowns': 0, 'name': 'Peacekeeper', 'time_held': 189.8}, {'knockdowns': 0, 'name': 'Spitfire', 'time_held': 294.9}]"
mirage,"[499, 754]",338.28,s3://overtrack-apex-frames/Weow-1249/2021-05/05-03-00-67TAuWzkcmxVfYVhLPTBgp.frames.json,Weow-1249/2021-05-05-02-54-BoetX2,0,6,Autumn Estates,2021-05-05-02-54/PORKINSTHE3RD,13,ajitpail,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,4.0,"[None, 'ajitpail']","[None, None]",1620183253.04,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-05-02-54-BoetX2.json,-332487617,"[{'knockdowns': 3, 'name': 'EVA-8 Auto', 'time_held': 210}, {'knockdowns': 3, 'name': 'RE-45', 'time_held': 133.3}, {'knockdowns': 0, 'name': 'Flatline', 'time_held': 141.4}]"
,"[882, 349]",1182.08,s3://overtrack-apex-frames/Weow-1249/2021-05/05-02-43-E82v8XLjhh2G5mR7z4nXPM.frames.json,Weow-1249/2021-05-05-02-22-7CV9JM,3,3,Rift,2021-05-05-02-22/LADYAVOCADO,1,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,,"[None, 'TowersBms']","[None, 'bangalore']",1620181352.04,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-05-02-22-7CV9JM.json,-332487617,"[{'knockdowns': 1, 'name': 'R-301', 'time_held': 961.1}, {'knockdowns': 1, 'name': 'RE-45', 'time_held': 153.4}, {'knockdowns': 0, 'name': 'Charge Rifle', 'time_held': 1114.5}]"
mirage,"[949, 1158]",176.69,s3://overtrack-apex-frames/Weow-1249/2021-05/05-02-11-TX8pgSEGb7rYkB3u7rtiSg.frames.json,Weow-1249/2021-05-05-02-08-WUiAqP,0,1,Crossroads,2021-05-05-02-08/TTVSPAZZYMIN,15,HaibaraS,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"['HaibaraS', None]","[None, None]",1620180504.45,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-05-02-08-WUiAqP.json,-332487617,"[{'knockdowns': 1, 'name': 'G7 Scout', 'time_held': 109.1}, {'knockdowns': 0, 'name': 'RE-45', 'time_held': 121.2}, {'knockdowns': 0, 'name': 'EVA-8 Auto', 'time_held': 8.1}]"
,"[609, 417]",917.68,s3://overtrack-apex-frames/Weow-1249/2021-05/05-02-06-Cdc4ojbuekuDjgXpT5mFkn.frames.json,Weow-1249/2021-05-05-01-50-M4VkDX,3,5,Fight Night,2021-05-05-01-50/SQUISHY,2,dbrahaney#,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,,"[None, None]","[None, None]",1620179408.59,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-05-01-50-M4VkDX.json,-332487617,"[{'knockdowns': 3, 'name': 'Alternator', 'time_held': 827.8}, {'knockdowns': 1, 'name': 'Spitfire', 'time_held': 504.8}, {'knockdowns': 0, 'name': 'L-STAR', 'time_held': 189.8}, {'knockdowns': 0, 'name': 'Mozambique', 'time_held': 4}]"
wraith,"[942, 1073]",1357.67,s3://overtrack-apex-frames/Weow-1249/2021-05/03-02-50-NP6aQSMZDmJa6ufWFrNN2L.frames.json,Weow-1249/2021-05-03-02-27-hVk2BD,3,4,Map Room,,1,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,7.0,"['Quarantined2Long', 'Taladar14']","['bloodhound', 'horizon']",1620008831.71,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-03-02-27-hVk2BD.json,-332487617,"[{'knockdowns': 3, 'name': 'Spitfire', 'time_held': 1269.7}, {'knockdowns': 1, 'name': 'R-301', 'time_held': 1055.4}, {'knockdowns': 0, 'name': 'Alternator', 'time_held': 182}, {'knockdowns': 0, 'name': 'RE-45', 'time_held': 20.2}]"
wraith,"[125, 262]",291.19,s3://overtrack-apex-frames/Weow-1249/2021-05/03-02-23-GjPdmRitC6qi6cAMzHb3Mt.frames.json,Weow-1249/2021-05-03-02-18-Pxa97W,0,0,Spotted Lakes,2021-05-03-02-18/SPIDERBOT3O,10,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"['MR_SNIPYRIFLE', 'Quarantined2Long']","['horizon', 'bloodhound']",1620008297.54,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-03-02-18-Pxa97W.json,-332487617,"[{'knockdowns': 0, 'name': 'RE-45', 'time_held': 97.1}, {'knockdowns': 0, 'name': 'Havoc', 'time_held': 48.6}]"
wraith,"[484, 944]",94.02,s3://overtrack-apex-frames/Weow-1249/2021-05/03-02-17-B6zFst9FcxgrnVFRz37Vwu.frames.json,Weow-1249/2021-05-03-02-15-YUTNQf,0,0,Ocean,2021-05-03-02-15/DEMONNYU,17,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,0.0,"['Quarantined2Long', 'AyeYoFluffy']","['mirage', 'bangalore']",1620008116.56,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-03-02-15-YUTNQf.json,-332487617,"[{'knockdowns': 0, 'name': 'Wingman', 'time_held': 32.3}, {'knockdowns': 0, 'name': 'G7 Scout', 'time_held': 4}]"
wraith,"[642, 214]",501.37,s3://overtrack-apex-frames/Weow-1249/2021-05/03-02-13-WWebhmEjMo63x6XKmfbmwj.frames.json,Weow-1249/2021-05-03-02-05-jQts8J,1,0,Artillery,2021-05-03-02-05/CRIMZBETA,7,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"[None, None]","[None, None]",1620007518.61,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-03-02-05-jQts8J.json,-332487617,"[{'knockdowns': 0, 'name': 'EVA-8 Auto', 'time_held': 258.8}, {'knockdowns': 0, 'name': 'RE-45', 'time_held': 206.2}, {'knockdowns': 0, 'name': 'Alternator', 'time_held': 101.2}, {'knockdowns': 0, 'name': 'Mozambique', 'time_held': 20.2}, {'knockdowns': 0, 'name': 'Sentinel', 'time_held': 24.3}]"
wraith,"[1163, 642]",80.81,s3://overtrack-apex-frames/Weow-1249/2021-05/01-22-09-JqYEtG5JdgCXqbQyWFDRmw.frames.json,Weow-1249/2021-05-01-22-08-8Yn9LQ,0,0,Gardens,2021-05-01-22-08/BENTGURU,20,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,0.0,"['Cyanosity', 'Soggy338']","['mirage', 'lifeline']",1619906897.39,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-01-22-08-8Yn9LQ.json,-332487617,"[{'knockdowns': 0, 'name': 'P2020', 'time_held': 32.4}]"
wraith,"[833, 1036]",140.47,s3://overtrack-apex-frames/Weow-1249/2021-05/01-22-07-ehGeHkvQrsmeiypK3Tkqwp.frames.json,Weow-1249/2021-05-01-22-04-CFvMGE,0,0,Solar Array,2021-05-01-22-04/NICKTHETRICK,15,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"['[REZ]CobraCrumb', 'tyKuba']","['bangalore', 'horizon']",1619906648.75,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-01-22-04-CFvMGE.json,-332487617,"[{'knockdowns': 0, 'name': 'Volt', 'time_held': 48.5}]"
wraith,"[1135, 619]",282.11,s3://overtrack-apex-frames/Weow-1249/2021-05/01-22-01-CghJLujmuaiHF8syxBJvPB.frames.json,Weow-1249/2021-05-01-21-56-XW3P6L,2,2,Gardens,2021-05-01-21-57/HAIISSEE,10,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,3.0,"['2x+', 'Bustto']","['horizon', 'gibraltar']",1619906217.94,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-01-21-56-XW3P6L.json,-332487617,"[{'knockdowns': 1, 'name': 'Hemlock', 'time_held': 210.4}, {'knockdowns': 1, 'name': 'Mozambique', 'time_held': 230.6}]"
wraith,"[538, 320]",231.46,s3://overtrack-apex-frames/Weow-1249/2021-05/01-21-55-VtSKjwjFmVEyuk4VwYM949.frames.json,Weow-1249/2021-05-01-21-51-VAtYVS,0,1,Docks,2021-05-01-21-52/SHIBBZSY69,14,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"['zContract', 'shibbzsyB9']","['mirage', 'octane']",1619905901.56,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-01-21-51-VAtYVS.json,-332487617,"[{'knockdowns': 1, 'name': 'Hemlock', 'time_held': 145.6}, {'knockdowns': 0, 'name': 'G7 Scout', 'time_held': 121.3}]"
wraith,"[1166, 642]",423.44,s3://overtrack-apex-frames/Weow-1249/2021-05/01-21-50-UjNurweo6ZkqS8pHpS7JGT.frames.json,Weow-1249/2021-05-01-21-43-4e8JWo,1,1,Gardens,2021-05-01-21-43/PIAYER4695,9,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,3.0,"['zander2442', 'chrstphrphuonggames']","['pathfinder', 'bloodhound']",1619905389.61,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-05-01-21-43-4e8JWo.json,-332487617,"[{'knockdowns': 1, 'name': 'RE-45', 'time_held': 109.2}, {'knockdowns': 0, 'name': 'Alternator', 'time_held': 242.6}, {'knockdowns': 0, 'name': 'Volt', 'time_held': 303.2}]"
wraith,"[900, 671]",205.24,s3://overtrack-apex-frames/Weow-1249/2021-04/30-23-01-2RQrgQT8xXgk9PMY7n7Huy.frames.json,Weow-1249/2021-04-30-22-57-kBpddB,0,0,Energy Depot,2021-04-30-22-57/ROANB8,14,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"['LokiJotenheim', 'SqueakyBadg&']","['pathfinder', 'octane']",1619823448.54,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-04-30-22-57-kBpddB.json,-332487617,"[{'knockdowns': 0, 'name': 'Volt', 'time_held': 137.6}, {'knockdowns': 0, 'name': 'EVA-8 Auto', 'time_held': 44.5}, {'knockdowns': 0, 'name': 'Mozambique', 'time_held': 85}]"
wraith,"[766, 799]",281.01,s3://overtrack-apex-frames/Weow-1249/2021-04/30-22-56-3SgNScAdU5rPbD6p3cKeuR.frames.json,Weow-1249/2021-04-30-22-51-GVPEtX,0,0,Hammond Labs,2021-04-30-22-51/P-VASS,11,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,0.0,"['ZRGiga', 'TEA758']","['horizon', 'lifeline']",1619823086.69,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-04-30-22-51-GVPEtX.json,-332487617,"[{'knockdowns': 0, 'name': 'Volt', 'time_held': 113.3}, {'knockdowns': 0, 'name': 'R-301', 'time_held': 129.4}, {'knockdowns': 0, 'name': 'Mozambique', 'time_held': 40.3}, {'knockdowns': 0, 'name': 'Flatline', 'time_held': 8.1}]"
octane,"[399, 993]",573.6,s3://overtrack-apex-frames/Weow-1249/2021-04/30-20-02-UoM9QBsD4QjRa45nnWBe9T.frames.json,Weow-1249/2021-04-30-19-52-5GaDjM,1,1,Agriculture Entry,2021-04-30-19-53/DIETCOKEDADDY,7,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,6.0,"['girhasnonameSff', '[CASU]BigHeadedAsian']","['horizon', 'wraith']",1619812364.17,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-04-30-19-52-5GaDjM.json,-332487617,"[{'knockdowns': 1, 'name': 'EVA-8 Auto', 'time_held': 376.7}, {'knockdowns': 0, 'name': 'R-301', 'time_held': 469.5}, {'knockdowns': 0, 'name': 'Mozambique', 'time_held': 121.1}, {'knockdowns': 0, 'name': 'P2020', 'time_held': 8.1}, {'knockdowns': 0, 'name': 'G7 Scout', 'time_held': 44.5}, {'knockdowns': 0, 'name': 'Sentinel', 'time_held': 8.1}]"
caustic,"[729, 724]",857.66,s3://overtrack-apex-frames/Weow-1249/2021-04/29-17-44-dcHb8yrMMNEHTDjbf6Qehs.frames.json,Weow-1249/2021-04-29-17-27-NxXvUf,0,0,Research Basin,2021-04-29-17-27/ARCTIFICIAI,3,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,1.0,"['[RWAX]BrawlyPuddle019', '[RWAX]ChromeBridge']","['pathfinder', 'gibraltar']",1619717250.16,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-04-29-17-27-NxXvUf.json,-332487617,"[{'knockdowns': 0, 'name': 'Volt', 'time_held': 747.5}, {'knockdowns': 0, 'name': 'Triple Take', 'time_held': 775.8}, {'knockdowns': 0, 'name': 'Charge Rifle', 'time_held': 0}]"
wraith,"[479, 783]",95.01,s3://overtrack-apex-frames/Weow-1249/2021-04/29-14-44-JWRagjG6bphg9UFJoRjYaE.frames.json,Weow-1249/2021-04-29-14-43-ZBTq6H,2,2,Autumn Estates,2021-04-29-14-43/LIIBOTAIBERT,17,dbrahaney,,[],,8,OverTrack-client/2021-04-04-13-24-14-beta,3.0,"['muckety_muck_1', 'Arch']","['pathfinder', 'horizon']",1619707384.89,https://overtrack-apex-games.s3.amazonaws.com/Weow-1249/2021-04-29-14-43-ZBTq6H.json,-332487617,"[{'knockdowns': 2, 'name': 'Hemlock', 'time_held': 47.5}, {'knockdowns': 0, 'name': 'Triple Take', 'time_held': 47.5}]"
